17528	ucdt	Retirer
1381194	ucdt	Leurs cartes
4690925	ucdt	Tous mes alliés obtiennent <b>+2 en attaque</b>.<br>[Y] : détruis une créature adverse assommée.
4743820	ucdt	Sélectionner
4796789	ucdt	Carte Butin de Free Realms
5330844	ucdt	<br><br>Ton adversaire t'a battu à trois reprises et a gagné le match.
5782027	ucdt	[Stars 3], active-moi >> Ta créature offensive [Chaos] obtient <b>+2 en attaque</b>. <br><i>Écraser - </i> Si elle gagne par 4 ou plus, dégage-moi.
5831195	ucdt	Créatures
5985049	ucdt	Non
6891903	ucdt	[YY] : pioche une carte.
7604674	ucdt	Je ne peux pas être détruite lorsque je me bats à moins que je perde par 4 ou plus.
7975694	ucdt	Marque ta créature offensive.
7991237	ucdt	Pour chaque ressource que tu as en jeu, ta créature en combat obtient <b>+1 en attaque</b> et <b>+1 en défense</b>.
8617253	ucdt	Pas de limite de temps
9436309	ugdt	{v}payer
10110662	ucdt	Guilde : %1
10735837	ucdt	[spend 2] >> Pioche une carte.<br>[YY] : mets une carte de ta défausse dans ta main.
10820175	ucdt	Quand je chasse, détruis une carte de point adverse qui se trouve dans ma colonne.<br>[RG] : marque une carte point.
11146948	ucdt	Je décide de ce que je dois faire.
11493012	ucdt	%1 a refusé ton invitation pour devenir ami.
11557521	ucdt	Guilde uniquement
12304542	ucdt	Liste des cartes du draft
12366881	ucdt	innerFramePopup
12397632	ucdt	Image de fond :
13069622	ucdt	Drake
13365225	ucdt	Échanges<br>pourvus de<br>cartes Butin
13406524	ucdt	Crapaud de feu
13451305	ucdt	Besoin
14259282	ucdt	Carte Butin de Free Realms
14480274	ucdt	Arcanos
14810334	ucdt	Afeille
15008345	ucdt	#
15319733	ucdt	Pioche test
15355183	ucdt	[*title*] : #second("tes")#third("ses") tours coûtent -1 ou -2 si la créature en combat est une créature Plante.
15630349	ucdt	Ses tirs sont toujours fracassants.
16243732	ucdt	Choisis une colonne.
16249276	ucdt	Révéler une ressource ?
16576316	ucdt	Yéti gelé
18002075	ucdt	[*title*] : [*target3*] #does([:GET:]) +1 en défense pour chacune de #second("tes")#third("ses") cartes de soutien.
19052091	ucdt	Forgeron
21063831	ucdt	Pendant ce tour, je ne peux pas être détruit(e).
21236731	ucdt	"Donne vie à ma création !"
21568527	ucdt	Butin de Free Realms
21838071	ucdt	J'espère que tu seras l'#mp("arroseur")#fp("arroseuse") et non pas l'#mp("arrosé")#fp("arrosée").
21907774	ucdt	Bois ceci pour remplir ta santé !
22269323	ucdt	Quitter
22640442	ucdt	Archétype
22867033	ucdt	Échanges
23016664	ucdt	"Allons voir mon ami Cœurdechêne. Peut-être que du Floron fraîchement cueilli le réconfortera."
23228078	ucdt	annuler
24626674	ucdt	J'ai réarrangé les cartes de son deck.
24748908	ucdt	OK
25074488	ucdt	Maître ninja
25082746	ucdt	Quand ta créature gagne un combat, tu peux me retourner face cachée. Dans ce cas, dégage une de tes créatures assommées.
25239885	ucdt	Tu acceptes la proposition d’ajournement.
25882569	ucdt	Supprimer le deck
26225118	ucdt	Un pilote ne vaut rien sans son équipe de stand.
26938125	ucdt	Anneau de champignons
27150101	ucdt	Marquer une carte ?
27321677	ucdt	Amis:
28181711	ucdt	Négocie avec d’autres joueurs pour obtenir les cartes qu’il te faut.
28630038	ucdt	Tu as appris les bases pour commencer à jouer. Bonne chance ! <br><br> <b>Pour une aide plus poussée au JCC de Free Realms, rends-toi sur FreeRealms.com et clique sur le lien du JCC pour accéder à des didacticiels supplémentaires, aux règles complètes, aux listes de cartes et bien plus encore !</b> 
29223521	ucdt	Construit
30141281	ucdt	[*title*] : l'attaque #de([*target1*]) s'ajoute à celle #de([*target3*]).
30404163	ucdt	Dépenser 4 étoiles, se défausser d'une carte et m'activer pour ajouter le coût de ta créature défensive à son attaque ?
30851636	ucdt	Piège d'Engelure
31489032	ucdt	[Stars 3], Retourne-moi face cachée >> Ta créature en combat obtient <b>+1 en attaque</b> et <b>+1 en défense</b> pour chaque nain en jeu.
32303789	ucdt	Highlander
32631947	ucdt	#Actor() vous a #ml("invité")#fl("invitée") à rejoindre sa guilde. Veux-tu accepter ?
32830437	ucdt	Tu as besoin de consulter tes cartes ? Tu es au bon endroit.<br><br>Dans le Gestionnaire de collection, tu peux feuilleter ton classeur pour voir ta collection et renseigner le champ <i>Souhait</i> pour chaque carte. Ceci facilitera les échanges avec les autres joueurs, car seules les cartes que tu as sélectionnées en vue d’un <i>Échange</i> seront visibles.
32834702	ucdt	%s a fermé.
33004113	ucdt	[*title*] : [*title*] est #m(=[*title*],"placé")#f(=[*title*],"placée") dans #second("ta")#third("sa") main.
33140593	ucdt	Dynamiteur robgobelin
33198602	ucdt	Sauver ta créature ?
35715379	ucdt	Uniforme de ninja pour chaton
35874282	ucdt	Apprenti Mage royal
36053957	ucdt	Forcer l'ennemi d'un allié à attaquer ?
36599917	ucdt	Mince alors
37258669	ucdt	Carte Butin de Free Realms
37314665	ucdt	[*title*] : quelle créature d'un coût de 1 dois-je remplacer par [*target2*] ?
37547390	ucdt	J'ai renforcé mes alliés !
37989465	ucdt	Potion de mana géante
38291310	ucdt	Recherche :
38621445	ucdt	[*title*] : #lower(#Actor()) #does([:DESTROY:]) [*target1*] pour sauver [*target2*].
39138412	ucdt	Rick Piécrasseux
39389505	ucdt	Jouer
39845710	ucdt	Snorgue
40033245	ucdt	%1 carte est vérouillée par un tournoi ou une ligue.
40256431	ucdt	Chut... Tu sais garder un secret ?
40848379	ucdt	[*target*] fait maintenant partie de tes amis.
